postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on April 3, 2015",One person found this helpful,"This was the best price I could find this item online. Very happy with it, made a big difference with out laptop.",5.0 out of 5 stars,Verified Purchase,Does the trick! Best price is here on Amazon,Kindle Customer
"Reviewed in the United States on March 9, 2017",One person found this helpful,"Installed these memory sticks in a QNAP TS-251 NAS, and they've been working perfectly for several weeks.",5.0 out of 5 stars,Verified Purchase,Five Stars,D. Deel
"Reviewed in the United States on March 22, 2016",One person found this helpful,They were as good as as any ram memory can be lolI bought them for my macbook and I haven't had any problems since i change my my ram,5.0 out of 5 stars,Verified Purchase,Great & low cost.,Carlos Rios
"Reviewed in the United States on October 5, 2016",One person found this helpful,"Works great, easy install, quick upgrade at a great price!",5.0 out of 5 stars,Verified Purchase,Great Product at a Great Price!,Brian Reed
"Reviewed in the United States on January 31, 2014",One person found this helpful,No issues in my Dell Inspiron 1137. I've never had any issues with Crucial (or G.SKILL) memory. Recommended based on value and performance.,5.0 out of 5 stars,Verified Purchase,Works A-OK,carolina.country
"Reviewed in the United States on May 10, 2016",One person found this helpful,"Love crucial ram. When I need to upgrade something, I try to find it first.",5.0 out of 5 stars,Verified Purchase,top notch!,ndcisiv
"Reviewed in the United States on December 13, 2016",One person found this helpful,"Great product, have used it for about 90 days now",5.0 out of 5 stars,Verified Purchase,Five Stars,Beth
"Reviewed in the United States on December 29, 2014",One person found this helpful,Works well. Used to expand the memory on a netbook that was running slow; now it runs smoothly without the old hiccups!,5.0 out of 5 stars,Verified Purchase,"Expanded netbook memory, works like a charm!",az
"Reviewed in the United States on November 30, 2016",One person found this helpful,Worked perfectly in a Toshiba Sattelite laptop model c55,5.0 out of 5 stars,Verified Purchase,Five Stars,Kyle Long
"Reviewed in the United States on April 19, 2015",One person found this helpful,"It didn't fit the Mac Book I ordered it for. It's not that I hated it, it's just it didn't work in my machine.",1.0 out of 5 stars,Verified Purchase,Not For Certain Macs,Gregory Bukowski
"Reviewed in the United States on June 7, 2014",One person found this helpful,"If you want an easy solution to speeding up your PC this is the product to check into, with all the online install videos out the adding this memory was simple to do and the performance increase is outstanding. when I looked at all the Pc boost software out there that install unwanted programs and tools bars I didn't want or need adding crucial memory was the most cost effective solution.",5.0 out of 5 stars,Verified Purchase,8GB,Francis OMalley
"Reviewed in the United States on June 20, 2016",One person found this helpful,Hubby put this in my laptop in less than 5 minutes. Works flawlessly!,5.0 out of 5 stars,Verified Purchase,Perfect upgrade for my HP Pavilion,C H
"Reviewed in the United States on May 8, 2015",One person found this helpful,Works great on my Thinkpad T440s. Windows 8 really benefits from the additional memory.,5.0 out of 5 stars,Verified Purchase,T440s Upgrade,Ziyuan Zhang
"Reviewed in the United States on August 31, 2014",One person found this helpful,4 stars = I like it. I bought this for my lenovo b590 notebook which I bought solely for programming and I needed to upgrade the ram from 4 gig's to 8 gig's; this product does the job.,4.0 out of 5 stars,Verified Purchase,Good stuff.,Toodle doo
"Reviewed in the United States on August 12, 2015",2 people found this helpful,Popped this into an HP stream mini with no issues. It is amazing how tiny these suckers are nowadays.,5.0 out of 5 stars,Verified Purchase,Works without a fuss.,NBS
"Reviewed in the United States on January 29, 2017",One person found this helpful,"this was exactly what i needed to speed up my laptop. Ram came quick and was super easy to install, only one screw. it made a major difference in speed going from 4gb to 16gb. really happy with my purchase :)",5.0 out of 5 stars,Verified Purchase,Ram came quick and was super easy to install,Leo
"Reviewed in the United States on February 13, 2015",One person found this helpful,"Easy install in my Dell Inspiron 2 in 1 , works fines but still looking for a bit more boost (so next is an SSD).",5.0 out of 5 stars,Verified Purchase,Easy Install Works Fine,NJDON
"Reviewed in the United States on September 30, 2013",One person found this helpful,"Price was good, it came quickly, passed all memory tests, and has performed well in the month since it arrived.Would buy again if needed.",5.0 out of 5 stars,Verified Purchase,Has worked well,Kindle Customer
"Reviewed in the United States on March 4, 2015",One person found this helpful,"I use it on my Lenovo M73 Tiny. Changed factory installed 4GB to the 16GB. All works perfectly well, no problems at all.",5.0 out of 5 stars,Verified Purchase,great memory for Lenovo M73 Tiny,Alex
"Reviewed in the United States on March 19, 2015",One person found this helpful,Can't beat the value on these. I used it to upgrade the memory on my Alienware Alpha.,5.0 out of 5 stars,Verified Purchase,Five Stars,Mousetivity
"Reviewed in the United States on May 4, 2015",One person found this helpful,Bought this kit after Returning a single 8 GB Chip due to incompatibility. This works flawlessly. A great boost to my system. A Lenovo T410 Notebook. I always have had a great experience with Crucial RAM and SSDs. The product couldn't be better.,5.0 out of 5 stars,Verified Purchase,Works Flawless...,Christopher Kilger
"Reviewed in the United States on April 14, 2016",2 people found this helpful,"Worked in 8 gb max Lenovo laptop... instead of buying much more expensive Lenovo ram. If you have Skylake CPU, then you can support 16gb simms.",5.0 out of 5 stars,Verified Purchase,Worked in 8 gb max Lenovo laptop... ...,Scott Adair
"Reviewed in the United States on September 26, 2015",One person found this helpful,"Works great on a Dell Latitude 7450. Came with 4GB, I have 12GB total now",5.0 out of 5 stars,Verified Purchase,Five Stars,Roberto 
"Reviewed in the United States on October 15, 2016",One person found this helpful,Great Product! Great Price!! Arrived right on Time!!!,5.0 out of 5 stars,Verified Purchase,Great Product! Great Price!! Arrived right on Time!!!,kc
"Reviewed in the United States on August 31, 2017",One person found this helpful,Have been using it for a few months and have had no issues.,5.0 out of 5 stars,Verified Purchase,Working well,Big H
"Reviewed in the United States on June 21, 2016",3 people found this helpful,Easy to install and adding more RAM gave my pc a much needed boost!,5.0 out of 5 stars,Verified Purchase,Reliable Memory and Easy to Install!,Ajm220
"Reviewed in the United States on June 3, 2017",One person found this helpful,huge difference when up grading my ram to this ram definitely buying it again,5.0 out of 5 stars,Verified Purchase,awesome,Carlos G.
"Reviewed in the United States on December 11, 2016",One person found this helpful,added on to laptop memory works as expected.,5.0 out of 5 stars,Verified Purchase,Five Stars,james a knauer
"Reviewed in the United States on May 23, 2016",One person found this helpful,Great Quality Sped my machine up 4x Over,5.0 out of 5 stars,Verified Purchase,Thumbs Up!,BigRed93'
"Reviewed in the United States on May 14, 2015",One person found this helpful,Upgraded my MacBook Pro 2011 model with this ram and an SSD and it is soooooo fast. Like a new computer,5.0 out of 5 stars,Verified Purchase,FAST,Coheeba
"Reviewed in the United States on August 20, 2013",2 people found this helpful,"Good deal on an 8 gig kit, easy to install and improved performance of computer. Price was fair and it came in the promised time frame. Recommend.",5.0 out of 5 stars,Verified Purchase,Memories...,Robert Y
"Reviewed in the United States on March 4, 2017",One person found this helpful,"Awesome RAM, worked like a charm.",5.0 out of 5 stars,Verified Purchase,Awesome RAM!,Serenity-Networks Blog
"Reviewed in the United States on December 2, 2016",One person found this helpful,Perfect! My mac is running faster than ever!,5.0 out of 5 stars,Verified Purchase,Five Stars,Michael Stillwell
"Reviewed in the United States on July 29, 2017",One person found this helpful,as expected,5.0 out of 5 stars,Verified Purchase,Five Stars,Thomas C.
"Reviewed in the United States on April 12, 2014",One person found this helpful,"Works just as described. Matches nicely with my Intel Next Unit of Computing Kit, Black/Grey BOXDCCP847DYE that I bought it for.",5.0 out of 5 stars,Verified Purchase,nice and stable,Thomas W. Knox
"Reviewed in the United States on August 26, 2015",One person found this helpful,Worked great for the upgrade of memory for my NAS (and cheaper than buying it configured with it),5.0 out of 5 stars,Verified Purchase,Five Stars,Rich
